,event,sys_clock,logical_clock,code,queue_length,msg,process
72,INTERNAL EVENT,66,66,5,0,,2
73,SENT to 2056,67,67,0,0,,2
74,INTERNAL EVENT,68,68,5,0,,2
75,RECEIVE MESSAGE,69,69,-1,0,68.0,2
76,RECEIVE MESSAGE,70,70,-1,0,69.0,2
77,RECEIVE MESSAGE,71,71,-1,0,70.0,2
78,INTERNAL EVENT,72,72,5,0,,2
79,SENT to 2056,73,73,0,0,,2
80,RECEIVE MESSAGE,74,74,-1,0,73.0,2
81,INTERNAL EVENT,75,75,5,0,,2
82,RECEIVE MESSAGE,76,76,-1,0,75.0,2
83,RECEIVE MESSAGE,77,77,-1,0,76.0,2
84,INTERNAL EVENT,78,78,4,0,,2
85,INTERNAL EVENT,79,79,4,0,,2
86,INTERNAL EVENT,80,80,5,0,,2
87,RECEIVE MESSAGE,81,81,-1,0,80.0,2
88,RECEIVE MESSAGE,82,82,-1,0,81.0,2
89,INTERNAL EVENT,83,83,5,0,,2
90,RECEIVE MESSAGE,84,84,-1,0,83.0,2
91,RECEIVE MESSAGE,85,85,-1,0,84.0,2
92,SENT to 3056,86,86,1,0,,2
93,RECEIVE MESSAGE,87,87,-1,0,86.0,2
94,SENT to 3056,88,88,2,0,,2
95,SENT to 2056,88,88,2,0,,2
96,SENT to 3056,89,89,1,0,,2
97,INTERNAL EVENT,90,90,3,0,,2
98,INTERNAL EVENT,91,91,4,0,,2
99,RECEIVE MESSAGE,92,92,-1,0,91.0,2
100,INTERNAL EVENT,93,93,3,0,,2
101,RECEIVE MESSAGE,94,94,-1,0,93.0,2
102,SENT to 3056,95,95,2,0,,2
103,SENT to 2056,95,95,2,0,,2
104,RECEIVE MESSAGE,96,96,-1,0,95.0,2
105,SENT to 3056,97,97,2,0,,2
106,SENT to 2056,97,97,2,0,,2
107,SENT to 3056,98,98,2,0,,2
108,SENT to 2056,98,98,2,0,,2
109,INTERNAL EVENT,99,99,3,0,,2
110,INTERNAL EVENT,100,100,3,0,,2
111,RECEIVE MESSAGE,101,101,-1,0,100.0,2
112,SENT to 2056,102,102,0,0,,2
113,RECEIVE MESSAGE,103,103,-1,0,102.0,2
114,SENT to 2056,104,104,0,0,,2
115,SENT to 2056,105,105,0,1,,2
116,RECEIVE MESSAGE,106,106,-1,0,105.0,2
117,INTERNAL EVENT,107,107,4,0,,2
118,RECEIVE MESSAGE,108,108,-1,0,107.0,2
119,RECEIVE MESSAGE,109,109,-1,0,108.0,2
120,INTERNAL EVENT,110,110,5,0,,2
121,RECEIVE MESSAGE,111,111,-1,0,110.0,2
122,RECEIVE MESSAGE,112,112,-1,1,111.0,2
123,RECEIVE MESSAGE,113,113,-1,0,111.0,2
124,RECEIVE MESSAGE,114,114,-1,0,113.0,2
125,SENT to 3056,115,115,2,0,,2
126,SENT to 2056,115,115,2,0,,2
127,INTERNAL EVENT,116,116,5,0,,2
128,SENT to 3056,117,117,2,0,,2
129,SENT to 2056,117,117,2,0,,2
130,RECEIVE MESSAGE,118,118,-1,0,117.0,2
131,INTERNAL EVENT,119,119,5,0,,2
132,RECEIVE MESSAGE,120,120,-1,0,119.0,2
133,RECEIVE MESSAGE,121,121,-1,0,120.0,2
134,SENT to 3056,122,122,2,0,,2
135,SENT to 2056,122,122,2,0,,2
136,SENT to 2056,123,123,0,0,,2
137,INTERNAL EVENT,124,124,4,0,,2
138,SENT to 3056,125,125,1,0,,2
139,SENT to 2056,126,126,2,0,,2
140,SENT to 3056,126,126,2,0,,2
141,INTERNAL EVENT,127,127,4,0,,2
142,SENT to 2056,128,128,0,0,,2
143,RECEIVE MESSAGE,129,129,-1,0,128.0,2
144,INTERNAL EVENT,130,130,4,0,,2
145,RECEIVE MESSAGE,131,131,-1,0,130.0,2
146,RECEIVE MESSAGE,132,132,-1,1,131.0,2
147,RECEIVE MESSAGE,133,133,-1,0,131.0,2
148,SENT to 2056,134,134,0,0,,2
149,RECEIVE MESSAGE,135,135,-1,1,134.0,2
150,RECEIVE MESSAGE,136,136,-1,0,134.0,2
151,SENT to 2056,137,137,0,0,,2
152,RECEIVE MESSAGE,138,138,-1,0,137.0,2
153,SENT to 2056,139,139,2,0,,2
154,SENT to 3056,139,139,2,0,,2
155,INTERNAL EVENT,140,140,3,0,,2
156,INTERNAL EVENT,141,141,5,0,,2
157,SENT to 2056,142,142,0,0,,2
158,RECEIVE MESSAGE,143,143,-1,0,142.0,2
159,INTERNAL EVENT,144,144,4,0,,2
160,RECEIVE MESSAGE,145,145,-1,0,144.0,2
161,INTERNAL EVENT,146,146,3,0,,2
162,RECEIVE MESSAGE,147,147,-1,0,146.0,2
163,RECEIVE MESSAGE,148,148,-1,0,147.0,2
164,RECEIVE MESSAGE,149,149,-1,1,148.0,2
165,RECEIVE MESSAGE,150,150,-1,0,148.0,2
166,SENT to 2056,151,151,2,0,,2
167,SENT to 3056,151,151,2,0,,2
168,RECEIVE MESSAGE,152,152,-1,0,151.0,2
169,INTERNAL EVENT,153,153,3,0,,2
170,RECEIVE MESSAGE,154,154,-1,1,153.0,2
171,RECEIVE MESSAGE,155,155,-1,1,153.0,2
172,RECEIVE MESSAGE,156,156,-1,0,154.0,2
173,RECEIVE MESSAGE,157,157,-1,0,156.0,2
174,INTERNAL EVENT,158,158,3,0,,2
175,RECEIVE MESSAGE,159,159,-1,0,158.0,2
176,INTERNAL EVENT,160,160,5,0,,2
177,RECEIVE MESSAGE,161,161,-1,0,160.0,2
178,INTERNAL EVENT,162,162,3,0,,2
179,RECEIVE MESSAGE,163,163,-1,1,162.0,2
180,RECEIVE MESSAGE,164,164,-1,1,162.0,2
181,RECEIVE MESSAGE,165,165,-1,1,163.0,2
182,RECEIVE MESSAGE,166,166,-1,0,164.0,2
183,SENT to 3056,167,167,1,0,,2
184,RECEIVE MESSAGE,168,168,-1,0,167.0,2
185,RECEIVE MESSAGE,169,169,-1,0,168.0,2
186,SENT to 3056,170,170,2,0,,2
187,SENT to 2056,170,170,2,0,,2
188,INTERNAL EVENT,171,171,3,0,,2
189,SENT to 2056,172,172,2,0,,2
190,SENT to 3056,172,172,2,0,,2
191,SENT to 3056,173,173,1,0,,2
192,SENT to 2056,174,174,0,0,,2
193,RECEIVE MESSAGE,175,175,-1,0,174.0,2
194,SENT to 2056,176,176,2,0,,2
195,SENT to 3056,176,176,2,0,,2
196,RECEIVE MESSAGE,177,177,-1,0,176.0,2
197,INTERNAL EVENT,178,178,3,0,,2
198,SENT to 3056,179,179,1,0,,2
199,RECEIVE MESSAGE,180,180,-1,0,179.0,2
200,RECEIVE MESSAGE,181,181,-1,0,180.0,2
201,RECEIVE MESSAGE,182,182,-1,1,181.0,2
202,RECEIVE MESSAGE,183,183,-1,1,181.0,2
203,RECEIVE MESSAGE,184,184,-1,1,182.0,2
204,RECEIVE MESSAGE,185,185,-1,0,183.0,2
205,RECEIVE MESSAGE,186,186,-1,0,185.0,2
206,SENT to 3056,187,187,1,0,,2
207,INTERNAL EVENT,188,188,3,0,,2
208,SENT to 2056,189,189,0,0,,2
209,SENT to 3056,190,190,1,0,,2
210,RECEIVE MESSAGE,191,191,-1,0,190.0,2
211,SENT to 3056,192,192,1,0,,2
212,SENT to 3056,193,193,1,0,,2
