,event,sys_clock,logical_clock,code,queue_length,msg,process
68,RECEIVE MESSAGE,61,61,-1,0,60.0,3
69,INTERNAL EVENT,62,62,5,0,,3
70,INTERNAL EVENT,63,63,5,0,,3
71,RECEIVE MESSAGE,64,64,-1,0,63.0,3
72,INTERNAL EVENT,65,65,3,0,,3
73,RECEIVE MESSAGE,66,66,-1,0,65.0,3
74,RECEIVE MESSAGE,67,67,-1,0,66.0,3
75,SENT to 3056,68,68,1,0,,3
76,SENT to 2056,69,69,2,0,,3
77,SENT to 3056,69,69,2,0,,3
78,INTERNAL EVENT,70,70,4,0,,3
79,SENT to 3056,71,71,2,0,,3
80,SENT to 2056,71,71,2,0,,3
81,RECEIVE MESSAGE,72,72,-1,0,71.0,3
82,SENT to 3056,73,73,1,0,,3
83,RECEIVE MESSAGE,74,74,-1,0,73.0,3
84,INTERNAL EVENT,75,75,3,0,,3
85,RECEIVE MESSAGE,76,76,-1,0,75.0,3
86,SENT to 3056,77,77,1,0,,3
87,INTERNAL EVENT,78,78,4,0,,3
88,INTERNAL EVENT,79,79,3,0,,3
89,INTERNAL EVENT,80,80,5,0,,3
90,RECEIVE MESSAGE,81,81,-1,0,80.0,3
91,SENT to 2056,82,82,0,0,,3
92,RECEIVE MESSAGE,83,83,-1,1,82.0,3
93,RECEIVE MESSAGE,84,84,-1,0,82.0,3
94,INTERNAL EVENT,85,85,4,0,,3
95,RECEIVE MESSAGE,86,86,-1,0,85.0,3
96,INTERNAL EVENT,87,87,4,0,,3
97,SENT to 2056,88,88,2,0,,3
98,SENT to 3056,88,88,2,0,,3
99,RECEIVE MESSAGE,89,89,-1,0,88.0,3
100,INTERNAL EVENT,90,90,3,0,,3
101,SENT to 3056,91,91,1,0,,3
102,RECEIVE MESSAGE,92,92,-1,0,91.0,3
103,RECEIVE MESSAGE,93,93,-1,0,92.0,3
104,RECEIVE MESSAGE,94,94,-1,0,93.0,3
105,SENT to 2056,95,95,2,0,,3
106,SENT to 3056,95,95,2,0,,3
107,INTERNAL EVENT,96,96,3,0,,3
108,SENT to 3056,97,97,2,0,,3
109,SENT to 2056,97,97,2,0,,3
110,RECEIVE MESSAGE,98,98,-1,1,97.0,3
111,RECEIVE MESSAGE,99,99,-1,0,97.0,3
112,SENT to 3056,100,100,2,0,,3
113,SENT to 2056,100,100,2,0,,3
114,SENT to 3056,101,101,1,0,,3
115,INTERNAL EVENT,102,102,3,0,,3
116,RECEIVE MESSAGE,103,103,-1,0,102.0,3
117,RECEIVE MESSAGE,104,104,-1,0,103.0,3
118,INTERNAL EVENT,105,105,4,0,,3
119,INTERNAL EVENT,106,106,5,0,,3
120,RECEIVE MESSAGE,107,107,-1,0,106.0,3
121,RECEIVE MESSAGE,108,108,-1,0,107.0,3
122,SENT to 3056,109,109,2,0,,3
123,SENT to 2056,109,109,2,0,,3
124,RECEIVE MESSAGE,110,110,-1,0,109.0,3
125,INTERNAL EVENT,111,111,4,0,,3
126,SENT to 2056,112,112,0,0,,3
127,INTERNAL EVENT,113,113,5,0,,3
128,INTERNAL EVENT,114,114,3,0,,3
129,RECEIVE MESSAGE,115,115,-1,0,114.0,3
130,INTERNAL EVENT,116,116,5,0,,3
131,RECEIVE MESSAGE,117,117,-1,0,116.0,3
132,RECEIVE MESSAGE,118,118,-1,0,117.0,3
133,SENT to 3056,119,119,1,0,,3
134,RECEIVE MESSAGE,120,120,-1,0,119.0,3
135,INTERNAL EVENT,121,121,4,0,,3
136,RECEIVE MESSAGE,122,122,-1,0,121.0,3
137,RECEIVE MESSAGE,123,123,-1,0,122.0,3
138,RECEIVE MESSAGE,124,124,-1,0,123.0,3
139,INTERNAL EVENT,125,125,4,0,,3
140,RECEIVE MESSAGE,126,126,-1,1,125.0,3
141,RECEIVE MESSAGE,127,127,-1,0,125.0,3
142,RECEIVE MESSAGE,128,128,-1,1,127.0,3
143,RECEIVE MESSAGE,129,129,-1,0,127.0,3
144,RECEIVE MESSAGE,130,130,-1,1,129.0,3
145,RECEIVE MESSAGE,131,131,-1,1,129.0,3
146,RECEIVE MESSAGE,132,132,-1,0,130.0,3
147,INTERNAL EVENT,133,133,4,0,,3
148,INTERNAL EVENT,134,134,5,0,,3
149,RECEIVE MESSAGE,135,135,-1,0,134.0,3
150,RECEIVE MESSAGE,136,136,-1,0,135.0,3
151,RECEIVE MESSAGE,137,137,-1,0,136.0,3
152,SENT to 3056,138,138,2,0,,3
153,SENT to 2056,138,138,2,0,,3
154,SENT to 3056,139,139,2,0,,3
155,SENT to 2056,139,139,2,0,,3
156,SENT to 3056,140,140,2,0,,3
157,SENT to 2056,140,140,2,0,,3
158,INTERNAL EVENT,141,141,5,0,,3
159,INTERNAL EVENT,142,142,5,0,,3
160,SENT to 2056,143,143,0,0,,3
161,RECEIVE MESSAGE,144,144,-1,0,143.0,3
162,SENT to 2056,145,145,0,0,,3
163,SENT to 3056,146,146,1,0,,3
164,RECEIVE MESSAGE,147,147,-1,0,146.0,3
165,SENT to 2056,148,148,0,0,,3
166,RECEIVE MESSAGE,149,149,-1,0,148.0,3
167,INTERNAL EVENT,150,150,4,0,,3
168,RECEIVE MESSAGE,151,151,-1,0,150.0,3
169,RECEIVE MESSAGE,152,152,-1,0,151.0,3
170,INTERNAL EVENT,153,153,5,0,,3
171,RECEIVE MESSAGE,154,154,-1,0,153.0,3
172,RECEIVE MESSAGE,155,155,-1,0,154.0,3
173,INTERNAL EVENT,156,156,3,0,,3
174,SENT to 3056,157,157,2,0,,3
175,SENT to 2056,157,157,2,0,,3
176,INTERNAL EVENT,158,158,4,0,,3
177,SENT to 3056,159,159,1,0,,3
178,SENT to 2056,160,160,0,0,,3
179,INTERNAL EVENT,161,161,5,0,,3
180,INTERNAL EVENT,162,162,3,0,,3
181,RECEIVE MESSAGE,163,163,-1,0,162.0,3
182,INTERNAL EVENT,164,164,4,0,,3
183,SENT to 3056,165,165,2,0,,3
184,SENT to 2056,165,165,2,0,,3
185,SENT to 2056,166,166,0,0,,3
186,INTERNAL EVENT,167,167,4,0,,3
187,RECEIVE MESSAGE,168,168,-1,0,167.0,3
188,INTERNAL EVENT,169,169,5,0,,3
189,INTERNAL EVENT,170,170,4,0,,3
190,RECEIVE MESSAGE,171,171,-1,0,170.0,3
191,RECEIVE MESSAGE,172,172,-1,0,171.0,3
192,RECEIVE MESSAGE,173,173,-1,0,172.0,3
193,RECEIVE MESSAGE,174,174,-1,0,173.0,3
194,RECEIVE MESSAGE,175,175,-1,0,174.0,3
195,INTERNAL EVENT,176,176,5,0,,3
196,RECEIVE MESSAGE,177,177,-1,0,176.0,3
197,SENT to 2056,178,178,0,0,,3
198,RECEIVE MESSAGE,179,179,-1,0,178.0,3
199,SENT to 2056,180,180,2,0,,3
200,SENT to 3056,180,180,2,0,,3
201,INTERNAL EVENT,181,181,4,0,,3
202,SENT to 3056,182,182,1,1,,3
203,RECEIVE MESSAGE,183,183,-1,0,182.0,3
204,SENT to 2056,184,184,0,1,,3
205,RECEIVE MESSAGE,185,185,-1,0,184.0,3
206,RECEIVE MESSAGE,186,186,-1,0,185.0,3
207,SENT to 2056,187,187,2,0,,3
208,SENT to 3056,187,187,2,0,,3
209,INTERNAL EVENT,188,188,4,0,,3
210,SENT to 3056,189,189,1,0,,3
211,RECEIVE MESSAGE,190,190,-1,0,189.0,3
212,SENT to 2056,191,191,0,1,,3
213,RECEIVE MESSAGE,192,192,-1,1,191.0,3
214,RECEIVE MESSAGE,193,193,-1,0,191.0,3
215,INTERNAL EVENT,194,194,4,0,,3
