,event,sys_clock,logical_clock,code,queue_length,msg,process
75,INTERNAL EVENT,67,67,3,0,,2
76,INTERNAL EVENT,68,68,5,0,,2
77,INTERNAL EVENT,69,69,3,0,,2
78,RECEIVE MESSAGE,70,70,-1,0,69.0,2
79,SENT to 4056,71,71,1,0,,2
80,RECEIVE MESSAGE,72,72,-1,0,71.0,2
81,INTERNAL EVENT,73,73,5,0,,2
82,RECEIVE MESSAGE,74,74,-1,0,73.0,2
83,SENT to 4056,75,75,1,0,,2
84,INTERNAL EVENT,76,76,5,0,,2
85,SENT to 3056,77,77,0,0,,2
86,INTERNAL EVENT,78,78,3,0,,2
87,INTERNAL EVENT,79,79,4,0,,2
88,SENT to 3056,80,80,0,1,,2
89,RECEIVE MESSAGE,81,81,-1,0,80.0,2
90,SENT to 4056,82,82,2,0,,2
91,SENT to 3056,82,82,2,2,,2
92,RECEIVE MESSAGE,83,83,-1,1,82.0,2
93,RECEIVE MESSAGE,84,84,-1,0,82.0,2
94,SENT to 4056,85,85,1,0,,2
95,RECEIVE MESSAGE,86,86,-1,0,85.0,2
96,RECEIVE MESSAGE,87,87,-1,0,86.0,2
97,SENT to 4056,88,88,2,0,,2
98,SENT to 3056,88,88,2,2,,2
99,RECEIVE MESSAGE,89,89,-1,1,88.0,2
100,RECEIVE MESSAGE,90,90,-1,0,88.0,2
101,SENT to 3056,91,91,0,0,,2
102,SENT to 4056,92,92,1,0,,2
103,SENT to 4056,93,93,2,0,,2
104,SENT to 3056,93,93,2,0,,2
105,SENT to 3056,94,94,0,0,,2
106,INTERNAL EVENT,95,95,4,0,,2
107,RECEIVE MESSAGE,96,96,-1,0,95.0,2
108,SENT to 4056,97,97,1,0,,2
109,RECEIVE MESSAGE,98,98,-1,1,97.0,2
110,RECEIVE MESSAGE,99,99,-1,0,97.0,2
111,SENT to 3056,100,100,0,1,,2
112,RECEIVE MESSAGE,101,101,-1,0,100.0,2
113,SENT to 4056,102,102,2,0,,2
114,SENT to 3056,102,102,2,0,,2
115,SENT to 4056,103,103,1,0,,2
116,INTERNAL EVENT,104,104,3,0,,2
117,INTERNAL EVENT,105,105,3,0,,2
118,RECEIVE MESSAGE,106,106,-1,0,105.0,2
119,SENT to 3056,107,107,0,0,,2
120,INTERNAL EVENT,108,108,4,0,,2
121,SENT to 3056,109,109,0,1,,2
122,RECEIVE MESSAGE,110,110,-1,0,109.0,2
123,SENT to 3056,111,111,0,0,,2
124,INTERNAL EVENT,112,112,3,0,,2
125,RECEIVE MESSAGE,113,113,-1,0,112.0,2
126,SENT to 4056,114,114,2,0,,2
127,SENT to 3056,114,114,2,0,,2
128,SENT to 3056,115,115,0,0,,2
129,SENT to 4056,116,116,1,0,,2
130,SENT to 4056,117,117,2,0,,2
131,SENT to 3056,117,117,2,0,,2
132,INTERNAL EVENT,118,118,4,0,,2
133,INTERNAL EVENT,119,119,4,0,,2
134,SENT to 3056,120,120,0,0,,2
135,SENT to 4056,121,121,1,0,,2
136,SENT to 4056,122,122,1,0,,2
137,SENT to 3056,123,123,0,0,,2
138,INTERNAL EVENT,124,124,4,0,,2
139,SENT to 4056,125,125,2,0,,2
140,SENT to 3056,125,125,2,0,,2
141,INTERNAL EVENT,126,126,5,0,,2
142,SENT to 3056,127,127,2,0,,2
143,SENT to 4056,127,127,2,0,,2
144,RECEIVE MESSAGE,128,128,-1,0,127.0,2
145,SENT to 4056,129,129,1,0,,2
146,RECEIVE MESSAGE,130,130,-1,0,129.0,2
147,RECEIVE MESSAGE,131,131,-1,0,130.0,2
148,SENT to 3056,132,132,0,0,,2
149,SENT to 3056,133,133,0,0,,2
150,SENT to 4056,134,134,1,0,,2
151,INTERNAL EVENT,135,135,3,0,,2
152,SENT to 4056,136,136,2,0,,2
153,SENT to 3056,136,136,2,0,,2
154,SENT to 3056,137,137,0,0,,2
155,INTERNAL EVENT,138,138,3,0,,2
156,RECEIVE MESSAGE,139,139,-1,0,138.0,2
157,RECEIVE MESSAGE,140,140,-1,0,139.0,2
158,RECEIVE MESSAGE,141,141,-1,0,140.0,2
159,INTERNAL EVENT,142,142,3,0,,2
160,RECEIVE MESSAGE,143,143,-1,0,142.0,2
161,RECEIVE MESSAGE,144,144,-1,1,143.0,2
162,RECEIVE MESSAGE,145,145,-1,1,143.0,2
163,RECEIVE MESSAGE,146,146,-1,1,144.0,2
164,RECEIVE MESSAGE,147,147,-1,1,145.0,2
165,RECEIVE MESSAGE,148,148,-1,0,146.0,2
166,RECEIVE MESSAGE,149,149,-1,1,148.0,2
167,RECEIVE MESSAGE,150,150,-1,1,148.0,2
168,RECEIVE MESSAGE,151,151,-1,1,149.0,2
169,RECEIVE MESSAGE,152,152,-1,0,150.0,2
170,RECEIVE MESSAGE,153,153,-1,0,152.0,2
171,RECEIVE MESSAGE,154,154,-1,0,153.0,2
172,RECEIVE MESSAGE,155,155,-1,0,154.0,2
173,SENT to 3056,156,156,0,0,,2
174,RECEIVE MESSAGE,157,157,-1,0,156.0,2
175,RECEIVE MESSAGE,158,158,-1,0,157.0,2
176,SENT to 3056,159,159,0,0,,2
177,SENT to 3056,160,160,0,0,,2
178,RECEIVE MESSAGE,161,161,-1,0,160.0,2
179,SENT to 4056,162,162,2,0,,2
180,SENT to 3056,162,162,2,0,,2
181,INTERNAL EVENT,163,163,5,0,,2
182,INTERNAL EVENT,164,164,5,0,,2
183,RECEIVE MESSAGE,165,165,-1,0,164.0,2
184,RECEIVE MESSAGE,166,166,-1,0,165.0,2
185,RECEIVE MESSAGE,167,167,-1,0,166.0,2
186,INTERNAL EVENT,168,168,3,0,,2
187,SENT to 3056,169,169,0,0,,2
188,SENT to 3056,170,170,2,0,,2
189,SENT to 4056,170,170,2,0,,2
190,SENT to 4056,171,171,1,0,,2
191,SENT to 3056,172,172,2,0,,2
192,SENT to 4056,172,172,2,0,,2
193,SENT to 4056,173,173,1,0,,2
194,SENT to 3056,174,174,0,0,,2
195,RECEIVE MESSAGE,175,175,-1,0,174.0,2
196,SENT to 3056,176,176,2,0,,2
197,SENT to 4056,176,176,2,0,,2
198,RECEIVE MESSAGE,177,177,-1,0,176.0,2
199,SENT to 3056,178,178,0,0,,2
200,RECEIVE MESSAGE,179,179,-1,0,178.0,2
201,SENT to 3056,180,180,0,0,,2
202,RECEIVE MESSAGE,181,181,-1,0,180.0,2
203,SENT to 4056,182,182,1,0,,2
204,INTERNAL EVENT,183,183,5,0,,2
205,SENT to 4056,184,184,1,0,,2
206,RECEIVE MESSAGE,185,185,-1,1,184.0,2
207,RECEIVE MESSAGE,186,186,-1,0,184.0,2
208,INTERNAL EVENT,187,187,3,0,,2
209,RECEIVE MESSAGE,188,188,-1,0,187.0,2
210,INTERNAL EVENT,189,189,5,0,,2
211,RECEIVE MESSAGE,190,190,-1,0,189.0,2
212,SENT to 3056,191,191,2,0,,2
213,SENT to 4056,191,191,2,0,,2
214,RECEIVE MESSAGE,192,192,-1,0,191.0,2
215,INTERNAL EVENT,193,193,4,0,,2
216,INTERNAL EVENT,194,194,5,0,,2
