,event,sys_clock,logical_clock,code,queue_length,msg,process
66,SENT to 4056,63,63,1,0,,2
67,RECEIVE MESSAGE,64,64,-1,0,63.0,2
68,SENT to 4056,65,65,1,0,,2
69,RECEIVE MESSAGE,66,66,-1,1,65.0,2
70,RECEIVE MESSAGE,67,67,-1,0,65.0,2
71,RECEIVE MESSAGE,68,68,-1,0,67.0,2
72,RECEIVE MESSAGE,69,69,-1,0,68.0,2
73,RECEIVE MESSAGE,70,70,-1,0,69.0,2
74,RECEIVE MESSAGE,71,71,-1,1,70.0,2
75,RECEIVE MESSAGE,72,72,-1,0,70.0,2
76,RECEIVE MESSAGE,73,73,-1,0,72.0,2
77,RECEIVE MESSAGE,74,74,-1,1,73.0,2
78,RECEIVE MESSAGE,75,75,-1,0,73.0,2
79,RECEIVE MESSAGE,76,76,-1,0,75.0,2
80,SENT to 4056,77,77,1,0,,2
81,SENT to 4056,78,78,2,0,,2
82,SENT to 3056,78,78,2,0,,2
83,SENT to 4056,79,79,2,0,,2
84,SENT to 3056,79,79,2,0,,2
85,SENT to 4056,80,80,1,0,,2
86,SENT to 4056,81,81,1,0,,2
87,SENT to 4056,82,82,1,0,,2
88,SENT to 4056,83,83,2,0,,2
89,SENT to 3056,83,83,2,0,,2
90,INTERNAL EVENT,84,84,3,0,,2
91,SENT to 4056,85,85,2,0,,2
92,SENT to 3056,85,85,2,0,,2
93,INTERNAL EVENT,86,86,3,0,,2
94,SENT to 3056,87,87,2,0,,2
95,SENT to 4056,87,87,2,0,,2
96,SENT to 3056,88,88,2,0,,2
97,SENT to 4056,88,88,2,0,,2
98,SENT to 4056,89,89,1,0,,2
99,SENT to 4056,90,90,2,0,,2
100,SENT to 3056,90,90,2,0,,2
101,SENT to 3056,91,91,2,0,,2
102,SENT to 4056,91,91,2,0,,2
103,INTERNAL EVENT,92,92,3,0,,2
104,SENT to 4056,93,93,1,0,,2
105,RECEIVE MESSAGE,94,94,-1,0,93.0,2
106,SENT to 4056,95,95,2,0,,2
107,SENT to 3056,95,95,2,0,,2
108,INTERNAL EVENT,96,96,3,0,,2
109,SENT to 4056,97,97,1,0,,2
110,RECEIVE MESSAGE,98,98,-1,0,97.0,2
111,INTERNAL EVENT,99,99,3,0,,2
112,SENT to 4056,100,100,1,0,,2
113,SENT to 4056,101,101,1,0,,2
114,RECEIVE MESSAGE,102,102,-1,0,101.0,2
115,RECEIVE MESSAGE,103,103,-1,0,102.0,2
116,INTERNAL EVENT,104,104,3,0,,2
117,RECEIVE MESSAGE,105,105,-1,0,104.0,2
118,RECEIVE MESSAGE,106,106,-1,0,105.0,2
119,RECEIVE MESSAGE,107,107,-1,0,106.0,2
120,SENT to 4056,108,108,1,0,,2
121,SENT to 3056,109,109,0,0,,2
122,SENT to 3056,110,110,2,0,,2
123,SENT to 4056,110,110,2,0,,2
124,SENT to 4056,111,111,1,0,,2
125,SENT to 4056,112,112,1,0,,2
126,RECEIVE MESSAGE,113,113,-1,0,112.0,2
127,SENT to 4056,114,114,1,0,,2
128,SENT to 3056,115,115,2,0,,2
129,SENT to 4056,115,115,2,0,,2
130,RECEIVE MESSAGE,116,116,-1,0,115.0,2
131,SENT to 4056,117,117,1,0,,2
132,RECEIVE MESSAGE,118,118,-1,0,117.0,2
133,RECEIVE MESSAGE,119,119,-1,0,118.0,2
134,RECEIVE MESSAGE,120,120,-1,0,119.0,2
135,SENT to 3056,121,121,0,1,,2
136,RECEIVE MESSAGE,122,122,-1,1,121.0,2
137,RECEIVE MESSAGE,123,123,-1,0,121.0,2
138,SENT to 3056,124,124,0,0,,2
139,SENT to 3056,125,125,0,1,,2
140,RECEIVE MESSAGE,126,126,-1,0,125.0,2
141,RECEIVE MESSAGE,127,127,-1,0,126.0,2
142,SENT to 3056,128,128,0,1,,2
143,RECEIVE MESSAGE,129,129,-1,0,128.0,2
144,RECEIVE MESSAGE,130,130,-1,0,129.0,2
145,RECEIVE MESSAGE,131,131,-1,0,130.0,2
146,RECEIVE MESSAGE,132,132,-1,1,131.0,2
147,RECEIVE MESSAGE,133,133,-1,0,131.0,2
148,RECEIVE MESSAGE,134,134,-1,1,133.0,2
149,RECEIVE MESSAGE,135,135,-1,0,133.0,2
150,RECEIVE MESSAGE,136,136,-1,0,135.0,2
151,SENT to 4056,137,137,1,0,,2
152,SENT to 4056,138,138,1,0,,2
153,SENT to 4056,139,139,1,0,,2
154,RECEIVE MESSAGE,140,140,-1,0,139.0,2
155,SENT to 4056,141,141,1,0,,2
156,INTERNAL EVENT,142,142,3,0,,2
157,RECEIVE MESSAGE,143,143,-1,0,142.0,2
158,SENT to 3056,144,144,0,0,,2
159,RECEIVE MESSAGE,145,145,-1,0,144.0,2
160,SENT to 3056,146,146,2,0,,2
161,SENT to 4056,146,146,2,0,,2
162,INTERNAL EVENT,147,147,3,0,,2
163,SENT to 4056,148,148,1,0,,2
164,RECEIVE MESSAGE,149,149,-1,0,148.0,2
165,SENT to 4056,150,150,1,0,,2
166,SENT to 4056,151,151,2,0,,2
167,SENT to 3056,151,151,2,0,,2
168,RECEIVE MESSAGE,152,152,-1,0,151.0,2
169,SENT to 3056,153,153,0,0,,2
170,INTERNAL EVENT,154,154,3,0,,2
171,SENT to 4056,155,155,2,0,,2
172,SENT to 3056,155,155,2,0,,2
173,SENT to 3056,156,156,0,0,,2
174,SENT to 4056,157,157,1,0,,2
175,INTERNAL EVENT,158,158,3,0,,2
176,SENT to 3056,159,159,2,0,,2
177,SENT to 4056,159,159,2,0,,2
178,SENT to 3056,160,160,2,0,,2
179,SENT to 4056,160,160,2,0,,2
180,INTERNAL EVENT,161,161,3,0,,2
181,SENT to 4056,162,162,1,0,,2
182,RECEIVE MESSAGE,163,163,-1,0,162.0,2
183,RECEIVE MESSAGE,164,164,-1,0,163.0,2
184,RECEIVE MESSAGE,165,165,-1,1,164.0,2
185,RECEIVE MESSAGE,166,166,-1,0,164.0,2
186,SENT to 3056,167,167,0,0,,2
187,RECEIVE MESSAGE,168,168,-1,1,167.0,2
188,RECEIVE MESSAGE,169,169,-1,1,167.0,2
189,RECEIVE MESSAGE,170,170,-1,1,168.0,2
190,RECEIVE MESSAGE,171,171,-1,0,169.0,2
191,SENT to 4056,172,172,1,0,,2
192,SENT to 4056,173,173,2,0,,2
193,SENT to 3056,173,173,2,0,,2
194,RECEIVE MESSAGE,174,174,-1,0,173.0,2
195,INTERNAL EVENT,175,175,3,0,,2
196,INTERNAL EVENT,176,176,3,0,,2
197,RECEIVE MESSAGE,177,177,-1,0,176.0,2
198,RECEIVE MESSAGE,178,178,-1,0,177.0,2
199,SENT to 3056,179,179,0,0,,2
200,RECEIVE MESSAGE,180,180,-1,0,179.0,2
201,SENT to 3056,181,181,0,0,,2
202,SENT to 3056,182,182,0,0,,2
203,RECEIVE MESSAGE,183,183,-1,0,182.0,2
204,SENT to 3056,184,184,0,0,,2
205,RECEIVE MESSAGE,185,185,-1,0,184.0,2
206,RECEIVE MESSAGE,186,186,-1,0,185.0,2
207,SENT to 3056,187,187,2,0,,2
208,SENT to 4056,187,187,2,0,,2
209,RECEIVE MESSAGE,188,188,-1,0,187.0,2
210,SENT to 3056,189,189,0,0,,2
211,RECEIVE MESSAGE,190,190,-1,0,189.0,2
212,SENT to 4056,191,191,1,0,,2
213,SENT to 4056,192,192,1,0,,2
214,SENT to 3056,193,193,2,0,,2
215,SENT to 4056,193,193,2,0,,2
216,RECEIVE MESSAGE,194,194,-1,0,193.0,2
